Symbol,Ticker,Name,Market Cap (Original),Original Currency,Market Cap (EUR),Market Cap (USD),Exchange,Price,Active,Description,Homepage URL,Employees,Revenue,Revenue (USD),Working Capital Ratio,Quick Ratio,EPS,P/E Ratio,D/E Ratio,ROE,Timestamp
ROST,ROST,"Ross Stores, Inc.",51016921270,USD,49506310231,51016921270,NASDAQ,154.63,true,"Ross Stores, Inc., together with its subsidiaries, operates off-price retail apparel and home fashion stores under the Ross Dress for Less and dd's DISCOUNTS brand names. Its stores primarily offer apparel, accessories, footwear, and home fashions. The company's Ross Dress for Less stores sell its products at department and specialty stores primarily to middle income households; and dd's DISCOUNTS stores sell its products at department and discount stores for households with moderate income. As of July 5, 2022, it operated approximately 1,950 stores under the Ross Dress for Less and dd's DISCOUNTS name in 40 states, the District of Columbia, and Guam. Ross Stores, Inc. was incorporated in 1957 and is headquartered in Dublin, California.",https://www.rossstores.com,108000,20376941000,20376941000,,,,,,,2025-01-09T15:30:23.443512+00:00
LULU,LULU,Lululemon Athletica Inc.,45841190560,USD,44483832908,45841190560,NASDAQ,392.92,true,"lululemon athletica inc., together with its subsidiaries, designs, distributes, and retails athletic apparel and accessories for women and men. It operates in two segments, Company-Operated Stores and Direct to Consumer. The company offers pants, shorts, tops, and jackets for healthy lifestyle and athletic activities, such as yoga, running, and training, as well as other sweaty pursuits. It also provides fitness-related accessories and footwear. The company sells its products through a chain of company-operated stores; outlets and warehouse sales; interactive workout platform; a network of wholesale accounts, such as yoga studios, health clubs, and fitness centers; temporary locations; and license and supply arrangements, as well as directly to consumer through mobile apps and lululemon.com e-commerce website. As of January 30, 2022, it operated 574 company-operated stores under the lululemon brand in the United States, Canada, the People's Republic of China, Australia, the United Kingdom, Japan, New Zealand, Germany, South Korea, Singapore, France, Malaysia, Sweden, Ireland, the Netherlands, Norway, and Switzerland. lululemon athletica inc. was founded in 1998 and is based in Vancouver, Canada.",https://www.lululemon.com,38000,9619278000,9619278000,,,,,,,2025-01-09T15:29:42.258468+00:00
ADS.DE,ADS.DE,adidas AG,44012349206,EUR,44012349206,45353845610,XETRA,246.5,true,"adidas AG, together with its subsidiaries, designs, develops, distributes, and markets athletic and sports lifestyle products worldwide. It offers footwear; apparel; and accessories and gear, such as bags and balls under the adidas brand. It sells its products through approximately 2,200 own-retail stores; mono-branded franchise stores and shop-in-shops; and wholesale and its e-commerce channels. The company was formerly known as adidas-Salomon AG and changed its name to adidas AG in June 2006. adidas AG was founded in 1920 and is headquartered in Herzogenaurach, Germany.",https://www.adidas-group.com,51561,21427000000,22080094960,,,,,,,2025-01-09T15:29:28.907119+00:00
DECK,DECK,Deckers Outdoor Corporation,31526853440,USD,30593343310,31526853440,NYSE,207.52,true,"Deckers Outdoor Corporation, together with its subsidiaries, designs, markets, and distributes footwear, apparel, and accessories for casual lifestyle use and high-performance activities. The company offers premium footwear, apparel, and accessories under the UGG brand name; sandals, shoes, and boots under the Teva brand name; and relaxed casual shoes and sandals under the Sanuk brand name. It also provides footwear and apparel for ultra-runners and athletes under the Hoka brand name; and fashion casual footwear using other plush materials under the Koolaburra brand. The company sells its products through department stores, domestic independent action sports and outdoor specialty footwear retailers, and larger national retail chains, as well as online retailers. It also sells its products directly to consumers through its retail stores and e-commerce websites, as well as distributes its products through distributors and retailers in the United States, Europe, the Asia-Pacific, Canada, Latin America, and internationally. As of March 31, 2022, it had 149 retail stores, including 75 concept stores and 74 outlet stores worldwide. The company was founded in 1973 and is headquartered in Goleta, California.",https://www.deckers.com,4800,4287763000,4287763000,,,,,,,2025-01-09T15:29:44.882093+00:00
KER.PA,KER.PA,Kering SA,28139880971,EUR,28139880971,28997584543,EURONEXT,229.55,true,"Kering SA develops, designs, manufactures, markets, and sells apparel and accessories. The company offers shoes; leather goods, including handbags and wallets, purses, and other leather products; eyewear, textile accessories, etc.; and jewelry and watches, as well as ready-to-wear products for men and women. It also provides perfumes and cosmetics. The company provides Gucci, Saint Laurent, Bottega Veneta, Alexander McQueen, Balenciaga, Brioni, Boucheron, Pomellato, DoDo, Qeelin, Girard-Perregaux, Ulysse Nardin, and Kering Eyewear branded products. It sells its products through stores and e-commerce sites. As of December 31, 2021, it operated 1,565 stores. Kering SA sells its products in the Asia-Pacific, Western Europe, North America, Japan, and internationally. The company was formerly known as PPR SA and changed its name to Kering SA in June 2013. Kering SA was founded in 1963 and is based in Paris, France.",https://www.kering.com,46444,19566000000,20162371680,,,,,,,2025-01-09T15:29:28.454270+00:00
HM-B.ST,HM-B.ST,H & M Hennes & Mauritz AB (publ),238817659240,SEK,20778218198,21411462327,STO,145.95,true,"H & M Hennes & Mauritz AB (publ) provides clothing, accessories, footwear, cosmetics, home textiles, and homeware for women, men, teenagers, children, and babies worldwide. It offers sportswear, shoes, bags, beauty products, and ready-to-wear; and interior products, including bed linens, dinnerware, textiles, furniture, and lighting. The company provides its products under the H&M, H&M HOME, COS, & Other Stories, Monki, Weekday, ARKET, Afound, Singular Society, Treadler, Creator Studio, and Sellpy brands. As of November 30, 2021, the company had 54 online markets and approximately 4,801 stores in 75 markets, including franchise markets. H & M Hennes & Mauritz AB (publ) was founded in 1947 and is headquartered in Stockholm, Sweden.",https://www.hmgroup.com,143000,236035000000,21161979923.85,,,,,,,2025-01-09T15:29:29.638085+00:00
1913.HK,1913.HK,Prada S.p.A.,154808610000,HKD,19303085581,19892906385,HKSE,60.5,true,"Prada S.p.A., together with its subsidiaries, designs, produces, and distributes leather goods, handbags, footwear, apparel, and accessories in Europe, the Americas, the Asia Pacific, Japan, the Middle East, and Africa. It offers its products under the Prada, Miu Miu, Church's, and Car Shoe brands. The company also provides eyewear and fragrances under licensing agreements, as well as operates in the food sector under the Marchesi 1824 brand. As of December 31, 2021, it had 635 directly operated stores. The company also sells its products through a network of approximately 26 franchise operated stores; multi-brand stores; luxury department stores; independent retailers; and online retailers. In addition, it engages in the event management and real estate business, as well as operates duty-free stores. The company was founded in 1913 and is headquartered in Milan, Italy. Prada S.p.A. is a subsidiary of Prada Holding S.p.A.",https://www.pradagroup.com,14876,4726411000,607343813.5,,,,,,,2025-01-09T15:29:30.186713+00:00
DKS,DKS,"DICK'S Sporting Goods, Inc.",19026851145,USD,18463466083,19026851145,NYSE,233.53,true,"DICK'S Sporting Goods, Inc., together with its subsidiaries, operates as a sporting goods retailer primarily in the eastern United States. The company provides hardlines, including sporting goods equipment, fitness equipment, golf equipment, and hunting and fishing gear products; apparel; and footwear and accessories. It also owns and operates Sporting Goods, Golf Galaxy, Field & Stream, Public Lands, Going Going Gone!, and other specialty concept stores; and DICK'S House of Sports and Golf Galaxy Performance Center, as well as GameChanger, a youth sports mobile application for video streaming, scorekeeping, scheduling, and communications. The company sells its product through e-commerce websites and mobile applications. As of January 29, 2022, it operated 730 DICK'S Sporting Goods stores. The company was formerly known as Dick'S Clothing and Sporting Goods, Inc. and changed its name to DICK'S Sporting Goods, Inc. in April 1999. DICK'S Sporting Goods, Inc. was incorporated in 1948 and is headquartered in Coraopolis, Pennsylvania.",https://www.dickssportinggoods.com,18900,12984399000,12984399000,,,,,,,2025-01-09T15:30:25.448794+00:00
BURL,BURL,"Burlington Stores, Inc.",18152391950,USD,17614899624,18152391950,NYSE,285.95,true,"Burlington Stores, Inc. operates as a retailer of branded apparel products in the United States. The company provides fashion-focused merchandise, including women's ready-to-wear apparel, menswear, youth apparel, footwear, accessories, toys, gifts, and coats, as well as baby, home, and beauty products. As of January 29, 2022, it operated 837 stores under the Burlington Stores name, 2 stores under the Cohoes Fashions name, and 1 store under the MJM Designer Shoes name in 45 states and Puerto Rico. Burlington Stores, Inc. was founded in 1972 and is headquartered in Burlington, New Jersey.",https://www.burlingtoninvestors.com,17052,9718150000,9718150000,,,,,,,2025-01-09T15:30:20.691793+00:00
ONON,ONON,On Holding AG,17779480407,USD,17253029992,17779480407,NYSE,55.54,true,"On Holding AG develops and distributes sports products worldwide. It offers athletic footwear, apparel, and accessories. The company offers its products through independent retailers and distributors, online, and stores. On Holding AG was founded in 2010 and is headquartered in Zurich, Switzerland.",https://www.on-running.com,2353,1792100000,1792100000,,,,,,,2025-01-09T15:30:20.820813+00:00
TPR,TPR,"Tapestry, Inc.",15969957080,USD,15497086651,15969957080,NYSE,68.53,true,"Tapestry, Inc. provides luxury accessories and branded lifestyle products in the United States, Japan, Greater China, and internationally. The company operates in three segments: Coach, Kate Spade, and Stuart Weitzman. It offers women's accessories, including handbags, such as wallets, money pieces, wristlets, and cosmetic cases; novelty accessories comprising address books, time management and travel accessories, sketchbooks, and portfolios; and key rings and charms. The company also provides bag collections, including business cases, computer bags, messenger-style bags, backpacks, and totes; small leather goods, such as wallets, card cases, travel organizers, and belts; and footwear, watches, fragrances, sunglasses, novelty accessories, and ready-to-wear for men. In addition, it offers women's footwear; sunglasses; bracelets, necklaces, rings, and earrings; fragrances and watches; women's seasonal lifestyle apparel collections, including outerwear and ready-to-wear, and cold weather accessories, which comprise gloves, scarves, and hats. Further, the company provides footwear items; and housewares and home accessories for kids, such as fashion bedding and tableware; and stationery and gifts. Additionally, it licenses rights to market and distribute its tech and soft accessories, jewelry, watches, eyewear, and fragrances under the Coach brand; and tableware and housewares, fashion beddings, tech accessories, watches, sleepwear, eyewear, stationery and gifts, and fragrances under the Kate Spade brand. As of July 2, 2022, the company operated through a network of 945 Coach stores, 398 Kate Spade stores, and 100 Stuart Weitzman stores. It sells its products through e-commerce sites and concession shop-in-shops, and wholesale customers, as well as through independent third-party distributors. The company was formerly known as Coach, Inc. and changed its name to Tapestry, Inc. in October 2017. Tapestry, Inc. was founded in 1941 and is headquartered in New York, New York.",https://www.tapestry.com,12500,6671200000,6671200000,,,,,,,2025-01-09T15:29:42.120343+00:00
RL,RL,Ralph Lauren Corporation,15097553377,USD,14650514822,15097553377,NYSE,243.05,true,"Ralph Lauren Corporation designs, markets, and distributes lifestyle products in North America, Europe, Asia, and internationally. The company offers apparel, including a range of men's, women's, and children's clothing; footwear and accessories, which comprise casual shoes, dress shoes, boots, sneakers, sandals, eyewear, watches, fashion and fine jewelry, scarves, hats, gloves, and umbrellas, as well as leather goods, such as handbags, luggage, small leather goods, and belts; home products consisting of bed and bath lines, furniture, fabric and wallcoverings, lighting, tabletop, kitchen linens, floor coverings, and giftware; and fragrances. It sells apparel and accessories under the Ralph Lauren Collection, Ralph Lauren Purple Label, Polo Ralph Lauren, Double RL, Lauren Ralph Lauren, Polo Golf Ralph Lauren, Ralph Lauren Golf, RLX Ralph Lauren, Polo Ralph Lauren Children, and Chaps brands; women's fragrances under the Ralph Lauren Collection, Woman by Ralph Lauren, Romance Collection, and Ralph Collection brand names; and men's fragrances under the Polo Blue, Ralph's Club, Safari, Purple Label, Polo Red, Polo Green, Polo Black, Polo Sport, and Big Pony Men's brand names. The company's restaurant collection includes The Polo Bar in New York City; RL Restaurant in Chicago; Ralph's in Paris; The Bar at Ralph Lauren located in Milan; and Ralph's Coffee concept. It sells its products to department stores, specialty stores, and golf and pro shops, as well as directly to consumers through its retail stores, concession-based shop-within-shops, and its digital commerce sites. The company directly operates 504 retail stores and 684 concession-based shop-within-shops; and operates 175 Ralph Lauren stores, 329 factory stores, and 148 stores and shops through licensing partners. Ralph Lauren Corporation was founded in 1967 and is headquartered in New York, New York.",https://www.ralphlauren.com,14800,6631400000,6631400000,,,,,,,2025-01-09T15:29:43.926228+00:00
MONC.MI,MONC.MI,Moncler S.p.A.,14352968230,EUR,14352968230,14790446702,MIL,53.04,true,"Moncler S.p.A., together with its subsidiaries, designs, produces, and distributes clothing and related accessories for men, women, and children under the Moncler and Stone Island brand names. Its product portfolio includes footwear products; leather goods, such as bags, backpacks, and accessories; and sunglasses, eyeglasses, frames, and men's and women's ski goggles under the Moncler Lunettes brand. The company also offers perfume for men and women. As of December 31, 2021, it operated 237 retail directly operated stores and 64 wholesale shop-in-shops. The company also sells its products through moncler.com, an online store. It serves in Italy, other European countries, Japan, the rest of Asia, and the Americas. The company was formerly known as Moncler S.r.l. and changed its name to Moncler S.p.A. in October 2013. Moncler S.p.A. was founded in 1952 and is headquartered in Milan, Italy.",https://www.monclergroup.com,7316,2984217000,3075175934.1600003,,,,,,,2025-01-09T15:29:30.686502+00:00
7936.T,7936.T,ASICS Corporation,2327575351656,JPY,14307605687,14744188995,JPX,3252.0,true,"ASICS Corporation manufactures and sells sports goods in Japan, the Americas, Europe, Oceania, Southeast and South Asia, and internationally. It offers sports shoes, apparel, and equipment. The company sells its products under the ASICS, ASICSTIGER, and Onitsuka Tiger brands through 989 retail stores, as well as through online. ASICS Corporation was founded in 1949 and is headquartered in Kobe, Japan.",https://corp.asics.com/jp,8927,570463000000,3613637805.9100003,,,,,,,2025-01-09T15:29:32.409867+00:00
BIRK,BIRK,Birkenstock Holding plc,10845258585,USD,10524130478,10845258585,NYSE,57.74,true,"Birkenstock Holding plc manufactures and sells footwear products. It also offers sandals, shoes, closed-toe silhouettes, skincare products, and accessories. The company sells its products through e-commerce sites and a network of owned retail stores, as well as business-to-business channels. It operates in the United States, Brazil, Canada, Mexico, Europe, APMA, and internationally. Birkenstock Holding plc was founded in 1774 and is based in London, the United Kingdom. Birkenstock Holding plc is a subsidiary of BK LC Lux MidCo S.à r.l.",https://www.birkenstock-holding.com,5300,1804690000,1804690000,,,,,,,2025-01-09T15:29:41.473052+00:00
SKX,SKX,"Skechers U.S.A., Inc.",10463892955,USD,10154057085,10463892955,NYSE,69.31,true,"Skechers U.S.A., Inc. designs, develops, markets, and distributes footwear for men, women, and children; and performance footwear for men and women worldwide. The company operates through three segments: Domestic Wholesale, International Wholesale, and Direct-to-Consumer. It offers casual, casual athletic, sport athletic, trail, sandals, boots, and retro fashion footwear for men and women under the Skechers USA, Skechers Sport, Skechers Active, Modern Comfort, Skechers Street, Mark Nason, and BOBS brands; sneakers, casuals, boots, and sandals for boys and girls under the Skechers Mega-Craft, S-Lights, SKECH-AIR, Foamies, Twinkle Toes, Z-Strap, Skechers Stretch Fit, and Skechers Street brands; and technical footwear under the Skechers GOrun, Skechers GOwalk, Skechers GOtrain, Skechers GOtrail, and Skechers GO Golf brands. The company also provides men's and women's slip-resistant and safety-toe casuals, boots, hikers, and athletic shoes; and lifestyle apparel for men, women, and kids. As of December 31, 2021, it operated 4,306 company and third party owned Skechers stores. The company sells its products through department and specialty stores, athletic and independent retailers, boutiques, and online retailers; and through its e-commerce sites, concept stores, and factory and warehouse outlet stores. It also licenses its Skechers brand. Skechers U.S.A., Inc. was incorporated in 1992 and is headquartered in Manhattan Beach, California.",https://www.skechers.com,9200,8000342000,8000342000,,,,,,,2025-01-09T15:29:44.387820+00:00
DOCS,DOCS,"Doximity, Inc.",10268508470,USD,9964457934,10268508470,NYSE,55.0,true,"Doximity, Inc. operates a cloud-based digital platform for medical professionals in the United States. The company's platform provides its members with tools built for medical professionals, enabling them to collaborate with their colleagues, coordinate patient care, conduct virtual patient visits, stay up to date with the latest medical news and research, and manage their careers. It primarily serves pharmaceutical manufacturers and healthcare systems. The company was formerly known as 3MD Communications, Inc. and changed its name to Doximity, Inc. in June 2010. Doximity, Inc. was incorporated in 2010 and is headquartered in San Francisco, California.",https://www.doximity.com,827,475422000,475422000,,,,,,,2025-01-09T15:30:22.048776+00:00
